number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
471	0.49981	0.00200	0.58417	0.81968	0.58479	0.54116	-8.76181	1736	1440	39	45
471	0.50039	0.00200	0.55734	0.82539	0.55639	0.55067	-8.68969	1683	1493	36	48
471	0.49939	0.00200	0.55224	0.83464	0.55238	0.51313	-8.84741	1558	1618	39	45
471	0.50071	0.00200	0.56454	0.82454	0.56827	0.55303	-8.76145	1698	1478	36	48
471	0.49916	0.00200	0.57256	0.81959	0.57175	0.55543	-8.85682	1562	1614	32	52
471	0.50046	0.00200	0.58170	0.81531	0.58154	0.56081	-8.93589	1823	1353	38	46
471	0.50159	0.00200	0.55747	0.81599	0.55641	0.55442	-8.89181	1669	1507	35	49
471	0.50069	0.21357	0.51327	0.80483	0.51280	0.53949	-8.78919	1612	1564	36	48
471	0.49946	0.00200	0.59107	0.82912	0.59130	0.55623	-8.93714	1378	1798	27	57
471	0.49971	0.00200	0.57424	0.80069	0.57369	0.56094	-8.73699	1597	1579	32	52
471	0.49909	0.02196	0.53790	0.81196	0.53861	0.51492	-8.72125	1834	1342	46	38
471	0.49896	0.00200	0.57268	0.82676	0.57271	0.55803	-8.70723	1881	1295	40	44
471	0.50010	0.00200	0.57118	0.81100	0.57069	0.53593	-8.77955	1665	1511	38	46
471	0.49902	0.00200	0.56179	0.84410	0.56172	0.54616	-8.77208	1730	1446	38	46
471	0.49948	0.03393	0.52995	0.80983	0.53000	0.51505	-8.85070	1797	1379	45	39
471	0.50183	0.00399	0.55884	0.82954	0.55866	0.50762	-8.90716	1712	1464	44	40
471	0.50057	0.01198	0.54281	0.80820	0.53940	0.56874	-8.74950	1760	1416	35	49
471	0.50077	0.00200	0.55345	0.83645	0.55345	0.54428	-9.04522	1529	1647	33	51
471	0.49950	0.00200	0.55828	0.81235	0.55779	0.54425	-8.96920	1491	1685	32	52
471	0.50022	0.01996	0.53143	0.82766	0.53141	0.51099	-8.88022	1620	1556	41	43
